,Unnamed: 0, EXG Channel 1, EXG Channel 3
48,12248.0,-339.64893959153846,17.85083016715385
49,12249.0,-334.9962163653846,9.167933214538465
50,12250.0,-342.19983903846156,20.969043676230765
51,12251.0,-344.78439760923084,19.43021869692308
52,12252.0,-340.1178655007692,14.288719306076924
53,12253.0,-340.54507716384614,27.700863603461542
54,12254.0,-340.8120484692308,22.663793728538465
55,12255.0,-338.54135384076926,13.305413306307694
56,12256.0,-337.1826194138461,15.479445920000002
57,12257.0,-342.5938231292308,21.886613755153846
58,12258.0,-339.97244095,11.505226839999999
59,12259.0,-337.57444585846156,7.183772441000001
60,12260.0,-341.75421558230767,19.123834583538464
61,12261.0,-342.29678876,21.17934113569231
62,12262.0,-338.6958404615385,14.806551603615386
63,12263.0,-333.6570444992307,19.38044925492308
64,12264.0,-341.7087614207693,20.150005592230773
65,12265.0,-338.44555487153843,12.378205800076925
66,12266.0,-334.690407626923,9.632543857307693
67,12267.0,-340.8189529130769,22.493772126307697
68,12268.0,-342.30513161615386,16.74986116153846
69,12269.0,-336.4162276007692,14.539292600076921
70,12270.0,-340.2936408153846,18.778900733153844
71,12271.0,-346.36004622769235,19.226825669461537
72,12272.0,-337.59947441615384,11.988968516846153
73,12273.0,-336.02353811461546,15.997565903615383
74,12274.0,-342.15524794000004,21.887332963538462
75,12275.0,-342.2645680861538,14.589925091846156
76,12276.0,-338.83853204615383,12.95961640123077
77,12277.0,-344.04648656999996,19.961859855538464
78,12278.0,-349.9126635069231,15.490377929615384
79,12279.0,-339.2976767015385,10.280121919846154
80,12280.0,-340.81319920461544,21.011621005076922
81,12281.0,-344.7418202784615,22.25643231846154
82,12282.0,-339.53645491307697,11.557153916615388
83,12283.0,-336.7792855853846,15.398318851461537
84,12284.0,-342.98953330615393,17.13161864292308
85,12285.0,-338.78588577,11.17021811184615
86,12286.0,-336.92082641923076,13.58043978923077
87,12287.0,-344.6569533184615,20.59620442415385
88,12288.0,-343.1920632715385,16.179670267615382
89,12289.0,-341.2352325476923,13.195805469
90,12290.0,-342.46479658461544,16.64658238515385
91,12291.0,-343.80166697999994,17.26050134561538
92,12292.0,-345.08560339384616,8.566960057000005
93,12293.0,-339.4956036984616,17.275173265769233
94,12294.0,-346.20671032538456,20.322904044846158
95,12295.0,-341.63281268846157,15.193775096461536
96,12296.0,-338.2430248930769,12.345409753230769
97,12297.0,-344.67795428461545,21.46760111461538
98,12298.0,-344.2901554315385,16.612060238230768
99,12299.0,-338.32386427307694,11.81348091269231
100,12300.0,-341.71969343923075,20.021985934538463
101,12301.0,-343.40149767076923,22.63013463607692
102,12302.0,-341.0617587230769,14.925365355692305
103,12303.0,-341.5867831515385,16.23490570453846
104,12304.0,-344.3183485323077,23.093594537615388
105,12305.0,-337.1187534292308,13.794189458307699
106,12306.0,-338.16477468538466,13.240684270615382
107,12307.0,-343.90667184076915,21.905744777769232
108,12308.0,-338.0491254753846,18.066593626538456
109,12309.0,-339.9967502884616,11.287305752846155
110,12310.0,-337.45448137923074,14.524333003923077
111,12311.0,-342.88682989999995,20.64194627461539
112,12312.0,-337.6397502692308,8.34716902046154
113,12313.0,-334.31900678692307,17.109754614384613
114,12314.0,-340.86181792461537,20.15949918230769
115,12315.0,-342.4837837607692,15.233763252538465
116,12316.0,-336.6529920430769,9.678861084230771
117,12317.0,-343.3652494153846,20.345918810615387
118,12318.0,-343.64948180384624,14.402354730538462
119,12319.0,-340.5462279015385,10.438923828461537
120,12320.0,-340.5318436669231,20.066289374615387
121,12321.0,-343.66271530923075,21.972775296153845
122,12322.0,-342.3143375192307,12.380794960384616
123,12323.0,-342.5105384169231,17.64484799392308
124,12324.0,-342.12216420846164,21.37669277992308
125,12325.0,-345.1178240692308,14.384230599538464
126,12326.0,-339.53875638153846,13.123308944769231
127,12327.0,-342.79937378307693,22.462702186153845
128,12328.0,-343.2703134869231,18.763653441461535
129,12329.0,-333.032768886923,8.949580593153847
130,12330.0,-343.7110463253846,17.589324867846152
131,12331.0,-343.8997674184615,21.65891137523077
132,12332.0,-338.56925925769224,12.82124010530769
133,12333.0,-334.2508255430769,16.37644653823077
134,12334.0,-342.2513345823077,26.157147969999997
135,12335.0,-340.82384354230766,18.213312780153842
136,12336.0,-340.16792263846156,8.992445603153847
137,12337.0,-340.54306335846155,24.781440163076923
138,12338.0,-342.87474713846154,15.613794629076928
139,12339.0,-341.4817782553846,13.292179811538464
140,12340.0,-342.3828064530769,22.41465885923077
141,12341.0,-345.72829080923077,24.66406484076923
142,12342.0,-342.3957522630769,10.478624305846154
143,12343.0,-343.5827389730769,16.248139193769234
144,12344.0,-351.47392788,22.751825223307694
145,12345.0,-345.60602486769227,16.65060997038462
146,12346.0,-343.7383763523077,12.268022596076925
147,12347.0,-342.41819167153847,25.058768125384614
148,12348.0,-344.8908409130769,14.787276745000002
149,12349.0,-335.93867116,8.886865347384612
150,12350.0,-341.17884636538463,18.42763782
151,12351.0,-345.46103181230774,20.334123737692305
152,12352.0,-343.4271015969231,10.751061628230769
153,12353.0,-338.78415965076925,17.721372096153843
154,12354.0,-343.96507183615387,24.553593947846153
155,12355.0,-343.87473885846157,12.383096438615382
156,12356.0,-343.2585184261539,11.995872949846156
157,12357.0,-346.28265905769234,23.97016955
158,12358.0,-351.16092702615384,14.766851129153842
159,12359.0,-337.88140532461534,11.340239723153847
160,12360.0,-343.50794097384613,22.904585753076923
161,12361.0,-348.1284435169231,22.19314170446154
162,12362.0,-342.11842429461535,9.523511398153847
163,12363.0,-341.26083647769235,13.125898103846156
164,12364.0,-345.90032621461535,20.988318550153846
165,12365.0,-339.31234859461534,15.548490220769231
166,12366.0,-337.8051689230769,12.584763347692304
167,12367.0,-344.2976352392308,23.009015270846152
168,12368.0,-349.67359757384617,16.293881055076927
169,12369.0,-337.44872769538455,10.943234959153845
170,12370.0,-346.4132678738461,18.32493440661538
171,12371.0,-348.4595685207692,21.194300730000002
172,12372.0,-342.38625867999997,11.254222020615389
173,12373.0,-338.07214022846154,21.944294519999996
174,12374.0,-350.29643476615377,21.502410954923075
175,12375.0,-344.70528432538464,10.620740506615382
176,12376.0,-341.07154000153844,13.639990509384619
177,12377.0,-341.3672797830769,25.195705997153844
178,12378.0,-346.6865682530769,16.571209023461538
179,12379.0,-340.2211442915385,11.505370686153846
180,12380.0,-337.46512571461545,22.892215311153848
181,12381.0,-344.4245041430769,20.47451382953846
182,12382.0,-340.27925656538457,12.235226547153847
183,12383.0,-340.6434652984616,19.804496369999995
184,12384.0,-338.7110877623077,24.596746637692313
185,12385.0,-342.42710988615386,14.67335363707692
186,12386.0,-340.68374114230767,17.276611688999996
187,12387.0,-344.7052843338461,23.293247658846155
188,12388.0,-344.62876023307695,14.089353870923079
189,12389.0,-344.0764057638462,14.208742981923077
190,12390.0,-344.2774973123077,18.776311569
191,12391.0,-344.753039986923,22.46011303153847
192,12392.0,-342.60748814615386,10.961071394923076
193,12393.0,-345.1353728269231,16.98777634215385
194,12394.0,-344.4975760415385,19.197481839538458
195,12395.0,-345.22110285,12.318655086307693
196,12396.0,-341.65812892846157,11.085351153307691
197,12397.0,-345.3462456561539,23.057921654615388
198,12398.0,-345.3002161169231,15.690606421846155
199,12399.0,-335.9668642423076,13.948100726846157
200,12400.0,-342.94551755076924,20.114045020384612
201,12401.0,-346.3050984607692,18.841615971307696
202,12402.0,-340.9947282030769,12.050245343538458
203,12403.0,-337.94958659692304,19.41468372353846
204,12404.0,-349.0084707669231,24.932186904000005
205,12405.0,-342.9883825646154,15.25533960053846
206,12406.0,-342.3971906861538,15.927658543384617
207,12407.0,-347.408656633077,21.147408142769226
208,12408.0,-348.2685459538461,17.08501373523077
209,12409.0,-343.1405677338461,11.775506536999996
210,12410.0,-345.3721372661538,21.816850228615383
211,12411.0,-342.41502714,21.307936156923077
212,12412.0,-341.8028342769231,14.79446885638462
213,12413.0,-349.85570194461536,18.209572883153847
214,12414.0,-345.1350851438462,19.94920172692308
215,12415.0,-342.63309206538463,16.706708470153846
216,12416.0,-339.38110523076926,14.148329216230767
217,12417.0,-346.5130944207692,24.476206786307692
218,12418.0,-348.59132805307695,20.93941216461538
219,12419.0,-343.24125733999995,17.976260664538465
220,12420.0,-344.73088827,19.047885838769233
221,12421.0,-347.2156202584616,21.387624786615387
222,12422.0,-343.95097528,12.089945824538463
223,12423.0,-344.9083896784615,18.963306572307694
224,12424.0,-347.33242021,22.170414623076923
225,12425.0,-343.6428650676923,17.087890580769223
226,12426.0,-345.0303679430769,13.773763852615385
227,12427.0,-346.1503241546153,23.182201400769234
228,12428.0,-349.41468143615384,17.712166185846154
229,12429.0,-343.17624062,12.172511306692307
230,12430.0,-348.43425228769223,22.373232273076926
231,12431.0,-349.7699719315385,26.360540994615384
232,12432.0,-347.69605355538465,15.271449948692306
233,12433.0,-345.20355408615393,16.017416140692312
234,12434.0,-348.33960403846146,24.244332995769227
235,12435.0,-347.13823309692305,16.568044486923082
236,12436.0,-346.57063137076926,14.966216570769232
237,12437.0,-346.24238320384626,24.57488260846154
238,12438.0,-346.31487974,19.999258856461545
239,12439.0,-343.1992553930769,12.251049200769227
240,12440.0,-343.32439820076917,18.539259447846153
241,12441.0,-350.949191166923,22.923860618923076
242,12442.0,-342.7901678723077,14.07957258838462
243,12443.0,-341.70904910769235,20.603971911461542
244,12444.0,-345.2694338646154,24.49922156076923
245,12445.0,-346.2576305176923,17.07350635730769
246,12446.0,-343.96909941,11.86727793253846
247,12447.0,-346.60342740846147,25.544955129
248,12448.0,-347.4650428223077,19.131026691923076
249,12449.0,-343.5516690338461,13.834177619000004
250,12450.0,-345.70009770999997,22.778292208461536
251,12451.0,-348.2878207976923,25.257270510769224
252,12452.0,-346.2029704346154,11.514001222692306
253,12453.0,-345.12904376999995,14.556265998384616
254,12454.0,-348.45669168230773,23.719596262769226
255,12455.0,-347.3813265953847,16.290428834923073
256,12456.0,-343.2608198930769,15.115524887461541
257,12457.0,-348.7271152176923,26.41692718
258,12458.0,-351.38819787846154,20.807077247307692
259,12459.0,-345.9866315969231,9.467125213153846
260,12460.0,-350.17575107461533,20.14252578876923
261,12461.0,-348.59089654999997,24.471316143384612
262,12462.0,-346.4961210376923,13.804114577615387
263,12463.0,-348.47337738461533,16.27964066423077
264,12464.0,-348.83916836461543,26.50179414076924
265,12465.0,-350.9795418830769,13.337058615384617
266,12466.0,-349.6441099261538,10.962797510384613
267,12467.0,-348.25056566000006,21.873236419153848
268,12468.0,-347.8147234592307,16.50561692369231
269,12469.0,-342.9189067253846,10.370167213000002
270,12470.0,-340.8846888561538,17.881900109692307
271,12471.0,-348.7793299638462,22.346765286230763
272,12472.0,-344.15192299153847,9.042790408000002
273,12473.0,-341.8242667961538,15.261668669846157
274,12474.0,-345.56071453384624,24.29899307092308
275,12475.0,-343.6467488176923,12.535281590846155
276,12476.0,-343.4079705646154,12.326997933538463
277,12477.0,-346.8227869161538,25.486842823846153
278,12478.0,-348.75919204461536,19.099093708846155
279,12479.0,-337.25784894307697,9.215113485384618
280,12480.0,-345.83717945076927,22.353382033615386
281,12481.0,-348.140382453077,21.409488825384617
282,12482.0,-346.9450528815384,12.496731862692313
283,12483.0,-348.29918436769236,17.898585823230768
284,12484.0,-351.8368420315385,25.500939370000005
285,12485.0,-354.9024092569231,10.96941425576923
286,12486.0,-352.79627019846157,10.35750909253846
287,12487.0,-355.0871027792308,21.706954713769235
288,12488.0,-354.87392847230774,15.784679286538466
289,12489.0,-347.5094900984616,10.208200771153846
290,12490.0,-350.0995146492308,22.526568176153845
291,12491.0,-351.705082483077,17.348532840692307
292,12492.0,-350.2790298492307,5.261463870846151
293,12493.0,-349.7908290707692,14.283540986153847
294,12494.0,-352.1820635538462,22.702918842307692
295,12495.0,-353.85638799692305,14.519442365384613
296,12496.0,-346.5670352976923,13.637689032076919
297,12497.0,-356.3342155638462,23.82431345646154
298,12498.0,-355.8063142992308,15.607177881846152
299,12499.0,-350.0537727961538,9.438644439538459
300,12500.0,-352.23931279076925,18.542136293692305
301,12501.0,-353.7341220438462,22.38128744230769
302,12502.0,-345.83459028461544,14.975134787769232
303,12503.0,-342.57541131615386,15.620699057846156
304,12504.0,-346.28136448153845,20.88906736223077
305,12505.0,-344.02706785615385,11.377063351461542
306,12506.0,-334.7561435607692,10.703881360076922
307,12507.0,-336.8125131638462,22.196881607230768
308,12508.0,-339.6516726053846,17.39312395523077
309,12509.0,-334.7331287930769,9.280705589769232
310,12510.0,-341.5216225784615,21.199191372615385
311,12511.0,-346.26295266692307,17.82033561007692
312,12512.0,-346.2390748407692,8.57961819
313,12513.0,-345.7957528538461,15.231461784461537
314,12514.0,-352.0488655746154,24.02972026846154
315,12515.0,-349.8339817461538,14.904364377461535
316,12516.0,-343.44680801692306,15.25159970669231
317,12517.0,-347.23446360153844,23.479091922538466
318,12518.0,-346.8411987438462,15.766842850153846
319,12519.0,-345.10847431,13.113239983230768
320,12520.0,-348.56442954923074,21.10684461
321,12521.0,-350.97724039,25.194267574307695
322,12522.0,-345.0060585930769,11.646911511384612
323,12523.0,-347.1970646092308,19.933666761692304
324,12524.0,-349.7954320146154,22.308215555384614
325,12525.0,-347.1015533084615,13.994417950230767
326,12526.0,-342.7980791823077,14.873582124999997
327,12527.0,-347.2566153192308,24.683627390769228
328,12528.0,-348.31356857307696,16.655788290384614
329,12529.0,-337.9413875823077,13.005645932538464
330,12530.0,-346.6556421515385,18.361470365769236
331,12531.0,-345.6427046407692,18.377005326615382
332,12532.0,-339.62089034615383,9.67540887423077
333,12533.0,-343.06361208307686,16.510507568461538
334,12534.0,-348.54774384538473,23.427308691153847
335,12535.0,-344.6720567530769,14.847690505692306
336,12536.0,-341.9062569176924,13.912427831769232
337,12537.0,-344.26555839846156,20.975085061769235
338,12538.0,-349.8817373876922,18.15318669946154
339,12539.0,-343.2192494630769,11.668775543076922
340,12540.0,-341.0515459292307,21.158627843076925
341,12541.0,-345.07970585615385,23.216723557692305
342,12542.0,-342.62546842538455,12.256802890461538
343,12543.0,-342.8366289315384,15.026918025769229
344,12544.0,-344.1625673092307,20.188555330999996
345,12545.0,-341.49400485076916,11.898347866307692
346,12546.0,-334.9137947407692,14.159548919461539
347,12547.0,-337.58005571230774,23.73743271076923
348,12548.0,-337.79495611153845,19.118368571615385
349,12549.0,-333.3134052253846,11.644897726692307
350,12550.0,-335.63904763615386,18.00704291923077
351,12551.0,-338.65398236230766,19.556224548923083
352,12552.0,-334.45666386461534,9.890596962384613
353,12553.0,-331.5320621061538,17.25676145053846
354,12554.0,-336.96786285384616,22.110288537692313
355,12555.0,-335.4296132153847,16.094515617307696
356,12556.0,-335.16580645,16.008785599846156
357,12557.0,-338.20835890307694,22.182209694153844
358,12558.0,-335.9296091015385,16.844509404384613
359,12559.0,-338.9948886453846,11.77838338569231
360,12560.0,-336.9405328261539,22.493484439692306
361,12561.0,-344.85473649,22.676451853076927
362,12562.0,-340.6136899346154,18.08615618246154
363,12563.0,-332.87698767846155,22.519376058846152
364,12564.0,-339.49287070307685,28.77047499307692
365,12565.0,-346.2313073653846,14.188892747769229
366,12566.0,-344.60473856615386,12.76514160323077
367,12567.0,-344.36682340000004,21.87640094769231
368,12568.0,-348.0517755930769,19.183672984384614
369,12569.0,-345.4499559576923,13.211628119999999
370,12570.0,-341.12145328538463,17.586735693461538
371,12571.0,-348.2154681438461,21.80850737892308
372,12572.0,-343.51268777384615,11.553701697076924
373,12573.0,-342.8714387769231,19.76796042830769
374,12574.0,-342.5627531823077,24.65744809461538
375,12575.0,-342.1950922530769,17.427358425846155
376,12576.0,-336.20923854230773,11.535865257692306
377,12577.0,-340.45488804307695,23.217298925692305
378,12578.0,-340.5734140984615,18.559397372846156
379,12579.0,-337.11084210384615,13.848849537538463
380,12580.0,-331.2932838784615,23.529724410000004
381,12581.0,-333.4431509769231,26.35823951923077
382,12582.0,-332.8588635361538,14.372723206923077
383,12583.0,-331.6088738984615,18.609742181076925
384,12584.0,-341.0728345915385,25.174992706153848
385,12585.0,-339.6321100376923,14.914145658153846
386,12586.0,-336.31683257923083,15.629329600923082
387,12587.0,-338.7837281246154,24.086681820769233
388,12588.0,-341.7054530553847,19.053351843692308
389,12589.0,-340.9206494269231,10.523215423769228
390,12590.0,-343.6280493,20.311972027692306
391,12591.0,-344.6824134169231,23.254410235461542
392,12592.0,-345.00289406307695,13.77433922469231
393,12593.0,-336.1453725438462,18.08932071923077
394,12594.0,-343.19767313153847,26.257262216923078
395,12595.0,-344.8322970746154,15.346535630923078
396,12596.0,-342.0895120092308,10.887711829769229
397,12597.0,-343.07684559538455,21.477382392000003
398,12598.0,-347.8699589076923,17.209293493153844
399,12599.0,-342.39733453,13.59913929307692
400,12600.0,-340.03429312384617,22.887900048461535
401,12601.0,-349.4326617292308,22.986863548846152
402,12602.0,-342.08519672846154,10.740992676153846
403,12603.0,-334.92357599307695,17.038121142230768
404,12604.0,-342.30527546461536,23.369196400846157
405,12605.0,-339.87002521,14.300514377461537
406,12606.0,-334.70234653076926,13.367840870384615
407,12607.0,-337.47246165615394,24.034610911153848
408,12608.0,-341.6013112023077,17.005900467076923
409,12609.0,-335.67126829846154,10.54968240776923
410,12610.0,-337.31164596846156,21.532905519999993
411,12611.0,-340.3087442623077,21.443723291846148
412,12612.0,-335.06655523692314,14.460754704538461
413,12613.0,-338.4016829661539,18.649442655384618
414,12614.0,-342.77880432230774,25.05013758876923
415,12615.0,-340.88094894230767,13.334757137461535
416,12616.0,-336.9517525092307,12.59080472476923
417,12617.0,-340.43791464769225,23.575753954615386
418,12618.0,-342.4755847630769,19.83642936046154
419,12619.0,-337.5642330630769,15.602862610769229
420,12620.0,-341.47559303538463,22.974493109230767
421,12621.0,-346.92405190615386,22.456085445153843
422,12622.0,-339.0368905930769,10.670509945153846
423,12623.0,-341.8067180315384,14.633365477384615
424,12624.0,-344.90594435538463,24.596458952692306
425,12625.0,-344.3429455738461,13.47025658376923
426,12626.0,-339.48193866615384,13.408979760999994
427,12627.0,-341.1484956407693,23.989156732000005
428,12628.0,-344.6599740161538,17.483744609153845
429,12629.0,-338.2284968230769,12.731194817000004
430,12630.0,-341.1801409361538,19.24696359853846
431,12631.0,-348.17346617692306,24.111998068769235
432,12632.0,-342.60993347538465,14.78555063146154
433,12633.0,-339.4520194715385,20.643097013076922
434,12634.0,-346.15909853230767,28.113691019538464
435,12635.0,-345.2862634038462,16.491232697
436,12636.0,-338.69483357692303,13.853740174461537
437,12637.0,-345.0474851761538,24.405148691461537
438,12638.0,-343.65135177153843,20.19977503153846
439,12639.0,-338.16463084615384,13.320660583538462
440,12640.0,-345.6847065930769,22.79986855453846
441,12641.0,-349.78737685000004,22.396822408
442,12642.0,-344.7169355676923,9.741576333846155
443,12643.0,-349.5336390223077,16.91470445169231
444,12644.0,-349.0612608715385,25.577175799384612
445,12645.0,-343.6893261115384,14.214208999384617
446,12646.0,-342.7227058407692,14.396888723230767
447,12647.0,-344.07223435384617,20.583546301769232
448,12648.0,-344.64731588538467,16.388529291
449,12649.0,-342.5029147769231,9.778399964384615
450,12650.0,-341.23163647384615,21.603388256461535
451,12651.0,-345.11624179076927,23.487722459230767
452,12652.0,-341.9356007307693,15.021739694076919
453,12653.0,-344.29777908769233,17.299914139
454,12654.0,-346.7799219123077,23.372936301384616
455,12655.0,-347.07220949,14.215359736692305
456,12656.0,-341.0547104584615,11.960775426230766
457,12657.0,-343.80871523615394,24.78000173807692
458,12658.0,-342.5420398892308,20.329233103307693
459,12659.0,-341.43200881923076,9.942955557692308
460,12660.0,-341.9866647546154,17.579255901076923
461,12661.0,-354.9602338561538,17.505896322307695
462,12662.0,-348.00545835153844,11.485808138230768
463,12663.0,-341.9967337138462,14.714780215384618
464,12664.0,-345.76252529384624,25.09731786461538
465,12665.0,-350.4975263153846,13.059586803307692
466,12666.0,-347.93511946923076,12.805848969384614
467,12667.0,-347.1903040007692,22.394089405615382
468,12668.0,-346.87039872153855,17.407652028692308
469,12669.0,-345.0015994869231,11.40367417546154
470,12670.0,-343.67192121000005,20.948761917769225
471,12671.0,-346.0899103684615,22.09345898769231
472,12672.0,-347.8350052253846,14.590644311461539
473,12673.0,-344.4394637630769,18.02761236723077
474,12674.0,-349.7645059238461,21.760895583384617
475,12675.0,-349.9742280076923,15.985626988615387
476,12676.0,-344.3615012030769,12.905387851153845
477,12677.0,-347.8534170369231,25.67915999392308
478,12678.0,-347.93799632230764,20.20941246084615
479,12679.0,-346.1002670192307,14.58230145030769
480,12680.0,-346.96619769923075,19.31902858938461
481,12681.0,-353.07172821307694,20.74939648461539
482,12682.0,-350.6157646830769,11.398208171230774
483,12683.0,-346.4851890323077,17.539411584999996
484,12684.0,-345.86839322538464,23.671121401538457
485,12685.0,-357.0800379169231,16.64989076107692
486,12686.0,-346.1667221684616,10.949995544846157
487,12687.0,-352.96614796846154,20.019828303923077
488,12688.0,-352.1163276384616,17.617374113153843
489,12689.0,-349.50271293846157,7.5860993788461535
490,12690.0,-350.70667303230766,18.123411337153843
491,12691.0,-355.36256079923083,21.344040577692304
492,12692.0,-354.56912664,11.666042549769228
493,12693.0,-350.8134040146154,11.841530157769231
494,12694.0,-361.07942939461543,21.008024945230773
495,12695.0,-361.1378293676923,12.915744494384615
496,12696.0,-354.0075662638462,8.692534391538466
497,12697.0,-355.53085629230765,23.57589779615385
498,12698.0,-363.47584222,16.646438540923075
499,12699.0,-354.3993927007693,8.757263434384614
500,12700.0,-351.61690713615377,14.610206866384617
501,12701.0,-357.13958864076926,21.354397214615386
502,12702.0,-352.70061506999997,11.091824055538464
503,12703.0,-353.0363430123077,17.48762835453846
504,12704.0,-349.9043206399999,23.309789521538463
505,12705.0,-355.52136268230765,13.612804310384615
506,12706.0,-345.1952112330769,10.676407469692313
507,12707.0,-351.7814627346154,22.39725393553846
508,12708.0,-350.3726711907692,15.52504392153846
509,12709.0,-339.07644721230764,13.100725698384618
510,12710.0,-346.16211920076927,18.121109869230768
511,12711.0,-349.5947720038461,25.747053555384607
512,12712.0,-349.52687842000006,10.760123693538459
513,12713.0,-339.2404274507692,13.620859479076925
514,12714.0,-347.5289087861538,22.349210612999993
515,12715.0,-344.7306005669231,14.979018537076923
516,12716.0,-346.53265699615383,12.623169244923073
517,12717.0,-342.9515589438461,22.41163816769231
518,12718.0,-349.4293533476923,16.82911827392308
519,12719.0,-347.8485264115385,9.687347779461536
520,12720.0,-345.5306514723077,19.10959419069231
521,12721.0,-356.79292866538464,22.906168021076926
522,12722.0,-349.88907335153846,10.482220364461533
523,12723.0,-345.52202094769234,16.730442445
524,12724.0,-352.0280084538462,23.700752914307696
525,12725.0,-350.62727207076927,15.626596591230767
526,12726.0,-346.910386893077,10.034007730307687
527,12727.0,-347.60226837153846,22.965431044769236
528,12728.0,-351.4765170423077,15.62861038707692
529,12729.0,-348.4705005469231,10.998038867692308
530,12730.0,-343.8836570861538,20.696174834615384
531,12731.0,-353.9068766423078,22.491039120692303
532,12732.0,-350.02169595076924,10.221865790538462
533,12733.0,-346.99582921230774,16.117674229076922
534,12734.0,-354.10825587846153,23.05691475692307
535,12735.0,-349.7903975484615,14.533970437615384
536,12736.0,-346.1937645092307,13.210333540307694
537,12737.0,-349.4155444892307,25.761437796923072
538,12738.0,-353.1649380384615,16.80811729746154
539,12739.0,-344.12416142307694,8.868022007384615
540,12740.0,-348.9535230176923,18.466043716076918
541,12741.0,-349.61030697384615,21.628560651076928
542,12742.0,-350.1298653761539,9.232518405846154
543,12743.0,-343.8410797661539,18.98473907
544,12744.0,-348.217338073077,22.154735809307695
545,12745.0,-347.99150566153844,13.353312787076923
546,12746.0,-342.58907633999996,11.421222939999998
547,12747.0,-347.7754545076923,21.23673422000001
548,12748.0,-350.78147102461537,17.752010502923074
549,12749.0,-345.7035499207692,11.985372460307694
550,12750.0,-346.9086607792308,20.719189595538463
551,12751.0,-352.2990073507693,22.986432025076915
552,12752.0,-348.18252823846154,9.408581395000002
553,12753.0,-345.27806438615386,16.574229706923077
554,12754.0,-346.78581944769223,24.468295454
555,12755.0,-350.34303967230767,15.059570227923075
556,12756.0,-339.97488626384614,11.229912665923077
557,12757.0,-347.0962311292308,23.001966991846164
558,12758.0,-349.1223938623077,14.746281681230773
559,12759.0,-340.7818416023077,10.212659882230769
560,12760.0,-340.9202178976923,20.07794059415385
561,12761.0,-347.3462290592307,21.0163678043077
562,12762.0,-341.4190630161538,11.661439589923077
563,12763.0,-339.13455950769225,17.957129636923078
564,12764.0,-347.32781724615387,21.520103556153842
565,12765.0,-342.9665185476923,10.093558449076925
566,12766.0,-337.14867262538456,11.519323393692307
567,12767.0,-341.2271773823077,21.763484743846156
568,12768.0,-342.8540338653846,17.752010513846155
569,12769.0,-338.9984846946154,11.86540797876923
570,12770.0,-342.1195750461539,22.155311177999998
571,12771.0,-347.8545677815385,19.75343235230769
572,12772.0,-344.62099274692304,12.66545888453846
573,12773.0,-342.20386662999994,16.402769679692305
574,12774.0,-347.86578749153847,23.623365759230772
575,12775.0,-347.5007156938461,14.477584256
576,12776.0,-345.9230532953846,13.842376627307694
577,12777.0,-351.5881386661539,24.45276049384615
578,12778.0,-348.48689856615385,14.72154080230769
579,12779.0,-344.4247918423077,11.049534420076924
580,12780.0,-342.54247143,19.437554653307693
581,12781.0,-351.6522923299999,23.245348177461537
582,12782.0,-342.87561022000006,11.635835652923076
583,12783.0,-343.46708976384616,16.86795569023077
