, EXG Channel 1, EXG Channel 3
72200,-273.0631854,4.710403994
72201,-257.5837395,42.08322425
72202,-264.9476025,79.56076171
72203,-269.0390531,4.082100802
72204,-252.9387838,3.857706804
72205,-259.247995,54.05090411
72206,-267.509434,12.3697191
72207,-260.6205383,9.695690635
72208,-253.1856172,50.77475175
72209,-256.8581989,76.49778364
72210,-256.7871408,-24.25512116
72211,-250.0964598,43.38096954
72212,-259.6855633,50.46060015
72213,-272.6330969,4.788941893
72214,-264.2669407,26.82443243
72215,-265.5160673,99.71882247
72216,-266.8586914,9.037468243
72217,-253.5296879,-1.942878027
72218,-248.6004998,52.24079253
72219,-253.6680642,35.34766443
72220,-257.6809769,2.144832625
72221,-256.4767291,48.26153898
72222,-260.6130585,81.94307798
72223,-257.2134894,-18.16282413
72224,-250.3619927,20.8443324
72225,-253.9298572,56.58281638
72226,-267.8497649,17.96086954
72227,-255.0630469,16.84263945
72228,-257.2471485,83.45399756
72229,-255.9007845,34.50992684
72230,-258.4663559,-8.727056547
72231,-252.295521,35.65059633
72232,-255.0368676,44.09529043
72233,-263.3656248,14.35560598
72234,-265.6245244,19.75228162
72235,-266.0546129,95.51517492
72236,-264.7194686,-10.38757213
72237,-260.3737049,12.3024009
72238,-257.0751131,50.75231235
72239,-266.2902266,37.7711196
72240,-262.6999226,0.342200846
72241,-258.0549669,74.39221997
72242,-260.3213463,40.71816077
72243,-263.2309884,-9.209503641
72244,-262.3446321,19.64008462
72245,-259.7005229,61.88973442
72246,-270.9651015,15.26814157
72247,-267.5169138,17.46346284
72248,-271.3764905,101.9852018
72249,-268.6463636,7.178737965
72250,-275.8531508,-0.615213543
72251,-259.8613386,37.36721041
72252,-260.2802074,46.85533659
72253,-275.2173678,9.381539039
72254,-268.2349746,62.12160821
72255,-256.9928353,54.7839245
72256,-262.5428468,9.994882632
72257,-261.1890031,22.78534048
72258,-258.8291262,50.81215075
72259,-269.9216695,38.61633699
72260,-264.7905267,6.599053472
72261,-262.6064251,81.56534808
72262,-258.0699265,22.40387068
72263,-267.5356133,9.052427843
72264,-260.0408538,20.9191304
72265,-258.6196918,58.35926886
72266,-266.8549515,20.19358981
72267,-266.7801535,50.75979215
72268,-256.8955979,46.7356598
72269,-262.6774832,20.39928431
72270,-266.6230777,-5.002116191
72271,-252.8041474,41.10337046
72272,-260.0632932,39.98514038
72273,-259.0385606,4.100800301
72274,-272.4461019,67.11811455
72275,-257.7595148,34.09853785
72276,-268.781,9.190804141
72277,-264.3192993,10.39131203
72278,-253.2753747,56.23500568
72279,-274.5254863,31.48808768
72280,-272.9584682,32.64745666
72281,-258.4139973,33.64974985
72282,-253.3352131,28.08103882
72283,-262.5914655,1.340754134
72284,-261.3984375,21.73816849
72285,-260.369965,52.85787602
72286,-264.4726352,17.34752594
72287,-267.0643859,54.8362831
72288,-248.630419,24.90960365
72289,-261.2525814,24.97318195
72290,-267.8684644,-4.590727196
72291,-253.787741,38.62755669
72292,-256.6487645,40.11229697
72293,-264.4651554,42.75640624
72294,-256.2672947,10.37261253
72295,-243.4431778,40.42270867
72296,-255.0630469,12.7362293
72297,-255.2687414,12.14532511
72298,-252.1795841,46.5561446
72299,-255.7137895,39.28951898
72300,-261.342339,40.16465557
72301,-246.4837164,11.99572911
72302,-249.4831162,41.64939586
72303,-259.9136972,8.240869552
72304,-256.0242012,26.58881873
72305,-253.5184682,62.47315881
72306,-267.5206537,51.19362054
72307,-265.3253324,1.639946131
72308,-255.1528045,36.31255862
72309,-270.198422,29.6106579
72310,-272.6443166,-0.970504039
72311,-260.9795687,44.44684102
72312,-268.2985529,41.51101956
72313,-274.312312,54.33139661
72314,-264.5810923,-0.338460946
72315,-255.8933047,57.70478637
72316,-271.8103189,17.89729124
72317,-260.9720889,18.93324353
72318,-260.1979296,48.51959208
72319,-269.2185683,69.69864552
72320,-265.8077795,-4.2167372
72321,-246.5098957,27.12362443
72322,-256.7721812,42.20290105
72323,-263.91913,12.2874413
72324,-259.2442551,16.83515965
72325,-250.9828161,54.33139661
72326,-267.8909038,58.00397836
72327,-244.2472563,-12.4407772
72328,-241.6255864,48.25031928
72329,-255.2126429,33.61983065
72330,-258.799207,-6.079207378
72331,-249.8832855,43.21641394
72332,-263.3805844,81.92811838
72333,-261.0094879,-1.277175835
72334,-250.46297,9.052427843
72335,-251.5064021,54.5483108
72336,-265.8975371,19.59894572
72337,-263.8368522,7.059061166
72338,-261.9482027,50.44938045
72339,-266.3014463,80.5144362
72340,-261.3685183,-27.89404382
72341,-251.846733,35.23920733
72342,-258.1746437,36.32751822
72343,-262.2324351,5.87351288
72344,-256.5477872,22.58712578
72345,-260.5083413,88.7683954
72346,-266.6903959,12.7624086
72347,-257.1686106,4.011042702
72348,-254.57312,47.90250858
72349,-247.4112116,31.69378217
72350,-258.537414,0.200084648
72351,-255.5380142,43.02941894
72352,-260.5008615,88.18871091
72353,-253.9223774,-14.78943437
72354,-244.1275795,16.60328585
72355,-244.4417311,54.6305886
72356,-254.5974294,21.15661405
72357,-255.1621543,12.26313195
72358,-249.2157133,87.94748736
72359,-254.8704421,27.46582527
72360,-253.6886337,-4.693574444
72361,-249.0885567,40.68637162
72362,-248.0825237,42.0850942
72363,-253.3071639,3.422008459
72364,-244.4510808,22.41696033
72365,-253.228626,95.34126957
72366,-257.7165059,-5.295698337
72367,-251.0819234,9.514305487
72368,-247.3308038,50.503609
72369,-259.7809307,27.49200457
72370,-258.9992916,3.870796454
72371,-256.5234779,73.09634463
72372,-255.4538665,38.34893415
72373,-249.7953978,-5.714567132
72374,-243.9349746,27.37232778
72375,-249.5934432,53.80968056
72376,-265.9667252,22.24118504
72377,-266.9390992,16.40320121
72378,-260.1811,99.65337422
72379,-260.4241935,8.990719493
72380,-259.5939357,4.959107341
72381,-254.0177449,35.09896108
72382,-256.9124275,41.37077331
72383,-260.3531354,4.757152744
72384,-252.0094186,59.71498259
72385,-254.6535279,47.32469404
72386,-254.8293032,12.88021545
72387,-255.0200381,5.213420538
72388,-253.0752901,54.46042315
72389,-261.2918503,32.16313962
72390,-257.8174832,-0.751719891
72391,-255.0312578,83.78123881
72392,-245.6590685,21.52686414
72393,-256.2242859,0.792858791
72394,-248.2919581,23.81194302
72395,-253.565217,55.32807994
72396,-263.2365983,16.5640169
72397,-256.0559904,44.02610228
72398,-246.8184375,53.82090026
72399,-256.7179527,9.761138884
72400,-257.2452786,2.976960365
72401,-252.0916964,43.36787989
72402,-262.7915502,45.85865326
72403,-257.6080488,7.995906105
72404,-246.3733894,74.55490562
72405,-244.780192,21.93825314
72406,-258.5617233,14.13308193
72407,-251.844863,8.377375901
72408,-250.5583374,51.61809919
72409,-252.9930123,33.7114582
72410,-263.4310731,42.3468872
72411,-253.9803459,27.12175448
72412,-245.939561,31.30296263
72413,-252.3983682,7.56955751
72414,-243.9648938,25.04611
72415,-248.4789531,52.10428618
72416,-259.4443397,25.85766829
72417,-252.0168984,52.41469788
72418,-237.0348592,25.79035009
72419,-248.2769985,29.01040396
72420,-247.5701574,2.318737973
72421,-241.6498957,41.75972291
72422,-247.2709654,48.50276253
72423,-261.0861558,40.85466712
72424,-246.5641243,18.47884568
72425,-250.124509,43.85780678
72426,-255.7231393,23.39681412
72427,-252.7237395,13.11208924
72428,-242.2819388,51.31516729
72429,-257.19292,30.56620234
72430,-261.9837318,48.43918423
72431,-243.2580527,18.04875719
72432,-258.9506729,46.15036545
72433,-262.3240627,10.49041938
72434,-261.0749361,28.90942666
72435,-258.5168445,52.94202377
72436,-260.6972062,57.48600222
72437,-256.7366522,5.703347432
72438,-248.4265945,39.36244703
72439,-262.8065098,28.77853016
72440,-264.9606922,2.322477872
72441,-252.9930123,38.39007305
72442,-259.208726,44.45245087
72443,-275.5184297,51.0010157
72444,-254.7058865,-2.767525967
72445,-256.4225006,51.34508649
72446,-272.7845629,22.90688723
72447,-257.5818695,8.283878402
72448,-253.8344898,54.75213535
72449,-271.2512039,64.95458243
72450,-263.5769292,-5.007726041
72451,-256.5907961,27.12923428
72452,-256.2055864,44.29163518
72453,-262.0286106,0.392689495
72454,-251.2576987,23.89048092
72455,-259.0030315,52.91958437
72456,-271.4568984,61.42037697
72457,-253.8868484,-12.84655635
72458,-245.3262174,58.11430541
72459,-263.9808384,30.00147744
72460,-268.0648091,6.193274327
72461,-256.5010385,40.72377062
72462,-256.7590916,84.1402692
72463,-263.1879796,-4.723493644
72464,-254.387995,18.68828008
72465,-252.8247168,48.85805302
72466,-261.190873,19.45121967
72467,-261.5686029,15.53180452
72468,-257.1069023,51.78265479
72469,-261.0749361,78.99790676
72470,-259.5153978,-22.26736434
72471,-251.7289261,41.35207381
72472,-253.8980681,47.24241624
72473,-263.2814771,1.768972679
72474,-257.0769831,26.55702959
72475,-258.4794455,91.69860701
72476,-257.9595994,7.102070016
72477,-247.809511,-2.988180065
72478,-249.8178372,53.65260476
72479,-263.6031085,32.19305882
72480,-266.049003,0.258053097
72481,-255.9475333,41.63630621
72482,-259.8669484,90.99924572
72483,-255.1247553,-19.06600997
72484,-254.2196995,21.58296264
72485,-259.4405998,54.16871096
72486,-266.8082027,18.73315888
72487,-258.385948,11.09254327
72488,-258.0343974,96.72503255
72489,-258.9955517,17.78696419
72490,-251.732666,-10.58765677
72491,-250.2928045,38.16567905
72492,-258.1540742,43.43893799
72493,-266.5277102,5.02268564
72494,-256.3215233,31.53483643
72495,-262.5895956,101.3587686
72496,-259.5602766,1.028472488
72497,-262.3016233,12.13971526
72498,-249.8215771,53.76854166
72499,-261.8378757,34.33602149
72500,-264.5380835,6.182054627
72501,-258.7374986,72.34088484
72502,-265.5366368,35.76466328
72503,-267.4626852,-4.050311652
72504,-252.6713809,23.38185452
72505,-262.200646,52.32868018
72506,-267.9862712,24.37666791
72507,-263.4759519,3.795998455
72508,-275.3389145,101.5719429
72509,-270.8248553,10.25106578
72510,-271.2063251,3.556644858
72511,-259.3508422,39.97205073
72512,-267.6235009,47.79218153
72513,-273.7457172,2.894682566
72514,-266.9316194,64.86856473
72515,-267.432766,54.86059245
72516,-271.733651,5.232120038
72517,-269.9684182,10.13138898
72518,-265.6226545,55.70954974
72519,-273.4091262,30.53254324
72520,-274.8452477,2.217760674
72521,-271.7934894,87.52487866
72522,-266.3220157,20.16180066
72523,-277.9493647,2.887202766
72524,-268.6070946,25.76417079
72525,-259.6911731,55.34677944
72526,-275.0322427,16.9903655
72527,-278.760923,46.70387065
72528,-260.4952516,47.76974213
72529,-273.341808,21.48946515
72530,-275.2790761,6.74303962
72531,-267.0625159,41.8158214
72532,-271.6438934,49.98376291
72533,-276.8610538,7.008572517
72534,-274.5946744,66.67119651
72535,-266.1761596,30.92523273
72536,-273.5213232,23.43047322
72537,-272.107641,5.647248933
72538,-268.8688876,53.87325886
72539,-284.0267021,31.61711423
72540,-281.715444,43.29682179
72541,-271.0043705,36.37052707
72542,-276.0831546,44.53846857
72543,-286.4389376,7.434921112
72544,-267.0886952,30.30440934
72545,-273.4278257,62.57226616
72546,-283.2600226,21.32490955
72547,-295.7176294,60.46296258
72548,-271.284863,32.65680641
72549,-260.8767214,21.84475564
72550,-269.601908,2.438414771
72551,-266.6586067,43.37535969
72552,-260.9552593,47.11151974
72553,-267.8628545,41.21743741
72554,-266.7371446,21.90085414
72555,-261.6134817,43.10234699
72556,-270.5219234,22.39078103
72557,-263.1599303,11.10563292
72558,-256.8656787,54.16684101
72559,-268.7623005,35.93856862
72560,-281.1077102,48.89732197
72561,-257.2583682,18.23762213
72562,-266.2640473,44.06537123
72563,-279.2788991,10.85131972
72564,-265.6955825,23.15559058
72565,-267.1990223,57.19242007
72566,-280.4644474,60.78272403
72567,-264.1360442,0.03552905
72568,-268.1152978,46.7992381
72569,-271.1520965,38.1039707
72570,-273.3885567,2.601100419
72571,-261.0880258,40.60222387
72572,-270.6883489,43.05559824
72573,-279.1405228,49.75749896
72574,-259.5397072,-5.798714881
72575,-259.8239396,59.32042315
72576,-269.977768,13.57770679
72577,-260.4933817,14.32194688
72578,-255.1789838,57.33453627
72579,-272.9135894,70.36808762
72580,-267.8310654,-5.581800684
72581,-256.4842089,30.45961519
72582,-257.2920273,44.62635622
72583,-266.8474717,9.706910335
72584,-262.8008999,23.88861097
72585,-253.9971754,57.59258937
72586,-278.1494494,64.02521729
72587,-255.9007845,-12.10418621
72588,-248.4022851,46.4476875
72589,-259.285394,35.92360902
72590,-261.1403844,7.257275864
72591,-252.8490262,41.11085026
72592,-259.7005229,80.5480953
72593,-256.9816156,0.424478645
72594,-244.221077,10.51098883
72595,-249.6514117,56.94932658
72596,-267.2252016,18.13664484
72597,-260.1343513,9.340400139
72598,-255.433297,56.12654859
72599,-263.2347283,82.46292407
72600,-261.4320966,-24.81984606
72601,-248.8697726,37.16525581
72602,-263.6984759,40.27311267
72603,-265.4001304,7.399392062
