, EXG Channel 1, EXG Channel 3
72200,-293.2511654,27.98193147
72201,-296.5347975,32.03972292
72202,-289.8665559,34.71001149
72203,-294.3394763,32.14444012
72204,-291.4934124,31.15336663
72205,-294.1337818,34.41455939
72206,-300.1400611,22.39078103
72207,-294.1898803,28.31478256
72208,-295.7269791,30.28570984
72209,-297.4211538,24.933913
72210,-286.014459,28.52795686
72211,-294.2721581,23.52023082
72212,-286.0705575,19.25674487
72213,-284.9523274,23.71096572
72214,-294.8929815,25.6557137
72215,-284.6232162,30.06879564
72216,-291.8300034,30.14733354
72217,-291.0147052,33.9882108
72218,-295.4390068,33.6104809
72219,-296.9873254,37.66827235
72220,-293.5989761,39.82993453
72221,-297.2715578,31.90508652
72222,-290.2816848,33.6329203
72223,-299.395821,33.4459253
72224,-301.2096725,26.47475179
72225,-300.2896571,31.89760672
72226,-296.9835855,27.64534047
72227,-291.5607306,26.58320889
72228,-296.3889414,26.99459788
72229,-295.210873,30.61108114
72230,-290.8651092,23.66608692
72231,-287.9592069,22.72363213
72232,-284.406302,23.18363983
72233,-288.2023004,27.13297418
72234,-283.321731,30.37920734
72235,-283.4264482,35.42059248
72236,-281.1039703,30.54750284
72237,-287.6300957,29.05902266
72238,-286.1565752,29.67236625
72239,-287.4057017,32.25663712
72240,-287.5403381,27.42468638
72241,-286.014459,34.0106502
72242,-296.8265097,22.49175833
72243,-295.7120195,26.34385529
72244,-301.003978,24.9152135
72245,-299.7137125,30.88035393
72246,-305.9406459,26.64304728
72247,-294.0215848,31.75549052
72248,-295.1585144,21.66898034
72249,-291.8561827,28.75235086
72250,-298.0681565,25.74547129
72251,-292.7874178,26.14938049
72252,-296.2019464,25.6033551
72253,-284.8438703,34.41081949
72254,-293.3745821,29.12260095
72255,-297.2117194,27.60046167
72256,-294.1674409,30.35302804
72257,-283.471327,26.67296648
72258,-296.0860095,27.07313578
72259,-290.5995763,36.80061556
72260,-296.2954439,25.1994459
72261,-288.666048,30.08749514
72262,-283.0524582,30.25205074
72263,-289.2831315,32.20427852
72264,-288.7221465,30.72327814
72265,-292.3648091,33.8386148
72266,-294.5900496,23.33323582
72267,-298.0943358,32.36883412
72268,-299.1003689,28.20258557
72269,-295.6521811,34.67635239
72270,-298.2476717,30.71953824
72271,-293.4419003,33.9134128
72272,-300.5477102,27.09183528
72273,-302.3989607,26.97963828
72274,-296.7816309,31.17954593
72275,-303.7677641,28.71495186
72276,-296.2131661,34.25374369
72277,-297.93726,39.22407074
72278,-305.8396686,27.15167368
72279,-290.3190838,33.9882108
72280,-291.5869099,30.15107344
72281,-298.4758056,31.25060403
72282,-292.5368445,39.52326273
72283,-299.620215,35.42807228
72284,-305.7686105,27.71265867
72285,-301.5126044,30.07627544
72286,-298.6553208,30.53254324
72287,-294.9416002,30.52132354
72288,-295.842916,29.32455555
72289,-290.8314501,35.14009998
72290,-300.1812,28.28860326
72291,-296.5460172,33.27388991
72292,-290.5808768,29.97903804
72293,-289.0662173,26.70662558
72294,-300.742185,27.40972678
72295,-293.565317,32.69794531
72296,-294.7172062,20.87612155
72297,-294.0851631,28.66259326
72298,-295.4577063,27.40972678
72299,-291.2652785,24.65716041
72300,-294.1711808,30.36798764
72301,-298.9919118,31.53857633
72302,-295.9476332,28.64015386
72303,-294.7134663,28.53169676
72304,-295.5138048,30.26701034
72305,-289.3654093,35.74222388
72306,-289.6459018,36.97639086
72307,-292.0282181,29.23479795
72308,-298.7525582,35.52904958
72309,-294.8481027,29.21609845
72310,-291.2241396,29.64244705
72311,-292.0282181,28.42697956
72312,-286.1229161,24.9226933
72313,-291.4821927,29.02536356
72314,-291.3849553,20.92100035
72315,-290.8613693,27.48078487
72316,-291.3026775,27.66777987
72317,-296.9910653,23.74462482
72318,-293.8906883,29.14130045
72319,-281.9342281,34.45569829
72320,-290.7641319,23.45291262
72321,-279.99322,28.82714886
72322,-285.7975448,31.54231623
72323,-290.4088414,31.74801072
72324,-294.7807845,28.32974216
72325,-288.6585682,39.43350513
72326,-293.8046706,28.37462096
72327,-297.002285,27.60420157
72328,-289.7693185,33.9732512
72329,-290.9810461,27.32370908
72330,-292.2488722,29.57886875
72331,-296.1682873,31.61711423
72332,-291.7215463,23.53519042
72333,-300.0390838,22.14394764
72334,-293.0940896,25.5622162
72335,-296.6544743,21.64654094
72336,-293.4344205,24.77309731
72337,-293.2549053,24.28317041
72338,-292.0057787,23.35193532
72339,-288.8605228,23.17616003
72340,-288.105063,25.5547364
72341,-292.8771754,29.69106575
72342,-286.8297572,30.96637163
72343,-287.6974139,36.35556747
72344,-293.2436856,29.49659095
72345,-284.7690723,32.78022311
72346,-286.8447168,36.19849167
72347,-291.283978,31.58719503
72348,-292.3648091,32.35013462
72349,-291.5382912,39.11187374
72350,-295.4203073,25.1096883
72351,-293.602716,29.61252785
72352,-294.7321658,31.70313192
72353,-289.6907806,25.3004232
72354,-292.218953,27.38354748
72355,-291.1156825,28.84958826
72356,-292.3535894,14.36869563
72357,-289.862816,20.42733356
72358,-292.6509114,23.09575218
72359,-292.2357825,20.15245091
72360,-291.8243935,25.51172755
72361,-290.5490877,29.5545594
72362,-291.1437318,29.03097341
72363,-292.7294493,29.2852866
72364,-290.9829161,32.92420926
72365,-291.8169137,32.20988837
72366,-292.6546513,33.46649475
72367,-295.0893262,27.04134663
72368,-294.4797225,32.19492877
72369,-298.5936125,34.21821464
72370,-297.8231931,27.96136202
72371,-297.8605921,30.01082719
72372,-293.0735201,31.63020388
72373,-297.0826929,24.90586375
72374,-294.2628083,29.06463251
72375,-293.2866944,31.27865328
72376,-289.9507037,32.32956517
72377,-297.8381527,20.63489801
72378,-289.7562289,23.95966907
72379,-293.7093031,23.25282797
72380,-292.1310653,22.82647938
72381,-290.2947745,27.99876102
72382,-289.528095,32.04533277
72383,-294.8387529,26.24100804
72384,-287.4300111,31.69004227
72385,-301.2452015,34.95871484
72386,-297.9503497,35.58327813
72387,-301.2227621,36.87728351
72388,-301.0881257,38.43682179
72389,-293.4101111,32.93168906
72390,-294.7901342,34.03869945
72391,-304.1398841,30.04822619
72392,-294.7826544,26.37564444
72393,-293.5971061,31.34971138
72394,-300.8712115,37.793559
72395,-297.2023697,31.62272408
72396,-284.3932123,35.08961133
72397,-288.1779911,27.75566752
72398,-299.9474562,26.62247783
72399,-289.6066329,30.91214308
72400,-291.6897571,30.62043089
72401,-292.4863558,21.4838553
72402,-286.2482027,25.20505575
72403,-285.5376217,30.39977679
72404,-288.5482412,29.9248095
72405,-292.478876,30.63913039
72406,-294.3189068,34.73058094
72407,-300.6131584,31.48434778
72408,-289.3560596,36.65288952
72409,-296.1290184,31.51426698
72410,-296.4132508,33.60861095
72411,-306.4773216,28.27925351
72412,-297.7745744,34.86521734
72413,-310.0377063,30.42595609
72414,-307.2888799,32.91298956
72415,-306.4399226,30.97946128
72416,-292.6322119,35.70295493
72417,-299.7455016,26.98898803
72418,-292.8266867,33.26080026
72419,-297.6960365,25.23871485
72420,-299.8913577,31.83215847
72421,-299.3490723,31.91443627
72422,-299.1433778,30.28009999
72423,-289.0755671,23.69039627
72424,-286.6969907,35.17936893
72425,-298.1971831,25.98295494
72426,-293.1632777,29.644317
72427,-295.4371369,31.48808768
72428,-292.9014847,33.23836086
72429,-295.3473793,38.40690259
72430,-293.7018233,37.47940741
72431,-302.2175755,25.33595225
72432,-298.8853247,30.88596378
72433,-303.6312577,30.42595609
72434,-304.6335509,33.05136586
72435,-299.6407844,25.70994225
72436,-298.6422312,38.86317039
72437,-300.9834085,27.15354363
72438,-298.8591454,27.97258172
72439,-295.9532431,31.25247398
72440,-297.4005844,25.45562905
72441,-299.0611,28.30543281
72442,-299.0162212,32.85689106
72443,-296.667564,26.37938434
72444,-301.1442242,30.63913039
72445,-290.9342974,35.66181603
72446,-296.0205613,35.39254323
72447,-299.655744,33.78064635
72448,-290.3695725,44.27854553
72449,-295.2202227,26.91792993
72450,-295.0781065,33.75820695
72451,-303.4554824,32.74469406
72452,-295.2277025,33.29819926
72453,-295.6428314,36.80248551
72454,-291.7608152,36.59679102
72455,-291.7608152,22.99103498
72456,-294.7302958,30.63913039
72457,-292.5686336,27.15728353
72458,-293.7541819,26.60751823
72459,-293.4175909,23.86991147
72460,-290.6762443,30.24644089
72461,-290.3957518,19.89813771
72462,-293.9336971,29.8500115
72463,-296.4282104,28.63828391
72464,-296.2524351,29.8051327
72465,-295.4782758,30.17538279
72466,-293.9262173,37.35973061
72467,-296.3758518,27.61355132
72468,-296.6339049,32.30712577
72469,-295.3212,35.87499032
72470,-301.2227621,33.89284335
72471,-300.9160903,34.35659094
72472,-296.8059403,30.99816078
72473,-298.1747437,35.28408613
72474,-301.1965828,31.82093877
72475,-300.3177063,28.83649861
72476,-300.029734,26.00165444
72477,-298.8965444,23.77641397
72478,-290.425671,29.1880492
72479,-301.189103,22.94989608
72480,-292.5274947,25.54538665
72481,-294.1431315,27.64347052
72482,-291.2596686,30.33619849
72483,-297.9129507,28.66446321
72484,-291.8954516,34.19203534
72485,-295.1566444,30.56807229
72486,-288.1742512,34.39772984
72487,-296.0729199,32.01541357
72488,-282.4896033,31.00190068
72489,-284.2024774,32.72225466
72490,-290.8071408,34.76797994
72491,-294.3301265,18.03192764
72492,-292.0712269,31.05799918
72493,-299.0611,30.78498649
72494,-298.3168599,20.7396152
72495,-298.8142666,24.97318195
72496,-292.6957902,31.81719887
72497,-306.7166752,21.0014082
72498,-296.4843089,26.19612924
72499,-290.8034009,26.62247783
72500,-295.0481873,27.83420542
72501,-299.3415925,29.8836706
72502,-299.7043627,34.79415924
72503,-297.8718118,33.76194685
72504,-292.7593685,34.73058094
72505,-292.6770907,33.73950745
72506,-293.3577525,28.58966521
72507,-292.8266867,32.35200457
72508,-294.5433008,29.99586759
72509,-286.3529199,29.2217083
72510,-290.9342974,26.26718734
72511,-288.8848322,27.56867252
72512,-294.5096417,22.18695649
72513,-295.1304651,27.00394763
72514,-288.032135,32.67363596
72515,-291.0277949,24.16536356
72516,-284.8233008,25.35465175
72517,-289.4757364,24.98814155
72518,-284.9579372,29.5358599
72519,-291.8617925,31.11409768
72520,-295.4221773,33.61609075
72521,-288.3462866,30.23522119
72522,-286.1023466,29.5470796
72523,-292.4003381,34.57350514
72524,-297.1126121,28.87389761
72525,-288.8586529,28.45128891
72526,-280.443878,35.08213153
72527,-296.3608922,19.88317811
72528,-296.3272331,24.31869946
72529,-292.8416463,24.79366676
72530,-289.0456479,27.47517502
72531,-295.69519,20.7583147
72532,-291.0352747,34.43138894
72533,-294.0720734,24.03820697
72534,-290.9230777,28.11095802
72535,-297.2584682,34.45756824
72536,-289.5580142,27.87534432
72537,-302.086679,33.88162365
72538,-293.1595378,36.16296262
72539,-297.5614001,28.63080411
72540,-293.226856,32.34078487
72541,-301.9632623,33.37299725
72542,-294.7265559,27.31061943
72543,-301.4845551,28.73926121
72544,-298.3654786,34.94375524
72545,-291.3382065,22.04858019
72546,-288.1555517,30.62791069
72547,-292.2993608,27.49013462
72548,-290.6687645,30.09310499
72549,-286.5773139,31.40580988
72550,-287.2617156,31.56288568
72551,-293.5484874,27.95014232
72552,-290.0367214,30.76254709
