"85.000000	0.000000	0.000000	-88.482293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1676102514.898264	0.000000"
"85.000000	0.000000	0.000000	-60.986549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1676102514.898264	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	0.000000	0.000000	0.000000	0.000000	1676102515.742225	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	0.000000	0.000000	0.000000	1676102516.582236	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	0.000000	0.000000	1676102517.422224	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	959.000000	0.000000	1676102518.262302	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	773.000000	959.000000	1207.000000	1676102519.102299	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	773.000000	959.000000	1207.000000	1676102519.942280	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	773.000000	959.000000	1207.000000	1676102520.782276	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	959.000000	1207.000000	1676102521.622439	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102522.462327	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	959.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102523.317329	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102524.127469	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102524.967511	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102525.807365	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102526.647431	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102527.487488	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102528.327513	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102529.167589	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102529.992488	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102530.832587	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102531.672596	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	1207.000000	1207.000000	1676102532.512560	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	1207.000000	1207.000000	1676102533.352574	0.000000"
"203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	1207.000000	1207.000000	1676102534.192616	0.000000"
"204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	959.000000	1207.000000	1676102535.032628	0.000000"
"205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	959.000000	1207.000000	1676102535.857723	0.000000"
"201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	959.000000	959.000000	959.000000	1207.000000	1676102536.697708	0.000000"
"202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1207.000000	1207.000000	959.000000	959.000000	1207.000000	1676102537.537771	0.000000"
